date,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z
2022-02-09 20:15:42.080653,0.000034,-0.001323,1.011002,-0.124718,-0.079155,-0.271797,-0.056997,0.220165,-0.269338
2022-02-09 20:15:42.180805,-0.011684,0.001851,1.011002,-0.162865,-0.010490,0.063896,-0.061467,0.202283,-0.280514
2022-02-09 20:15:42.280991,0.001255,0.003316,1.015152,-0.170494,1.629829,0.056267,-0.063702,0.197813,-0.278279
2022-02-09 20:15:42.381163,0.001255,0.001851,1.009293,0.020241,-0.002861,-0.248909,-0.069290,0.203401,-0.263751
2022-02-09 20:15:42.481354,-0.000454,0.003560,1.014420,-0.170494,-0.002861,-0.065804,-0.063702,0.193343,-0.273809
2022-02-09 20:15:42.581521,0.001499,0.004048,1.015396,-0.086571,0.027657,0.163078,-0.061467,0.204518,-0.264868
2022-02-09 20:15:42.681722,0.000279,0.000874,1.014664,-0.124718,0.004768,0.201225,-0.064820,0.205636,-0.272691
2022-02-09 20:15:42.781923,0.007603,0.000630,1.014908,-0.063683,-0.231743,0.132561,-0.059232,0.191107,-0.278279
2022-02-09 20:15:42.882099,0.004185,0.001118,1.010758,0.218605,0.218391,0.155449,-0.067055,0.201166,-0.270456
2022-02-09 20:15:42.982268,-0.082729,-0.080913,1.013687,-10.393883,-12.064934,11.569023,-0.061467,0.200048,-0.271574
2022-02-09 20:15:43.082491,-0.029507,-0.144145,1.024674,-26.400352,-54.514885,-5.146980,-0.050291,0.191107,-0.260398
2022-02-09 20:15:43.182667,0.194859,-0.116557,1.000748,-54.186607,-32.603264,-12.387276,-0.049174,0.176579,-0.261515
2022-02-09 20:15:43.282834,0.211704,-0.134135,1.006119,-65.935875,29.629707,18.824577,-0.039116,0.179932,-0.251457
2022-02-09 20:15:43.383098,0.174107,-0.353374,1.010025,-97.605492,-6.587029,4.046440,-0.020117,0.185519,-0.245869
2022-02-09 20:15:43.483280,0.129673,-0.421977,0.821793,-65.310265,6.413460,16.406059,0.001118,0.182167,-0.246987
2022-02-09 20:15:43.583447,0.087193,-0.554057,0.813980,-57.093407,10.128975,5.343437,0.011176,0.187755,-0.254810
2022-02-09 20:15:43.683624,0.055698,-0.634380,0.815933,-66.683556,-6.831169,-0.630379,0.021234,0.193343,-0.249222
2022-02-09 20:15:43.783942,0.037876,-0.684917,0.691666,-45.489098,-2.505302,-12.715340,0.034645,0.200048,-0.260398
2022-02-09 20:15:43.884190,0.292271,-0.826518,0.834244,-23.287560,5.566597,3.260612,0.051409,0.181049,-0.272691
2022-02-09 20:15:43.984380,0.148228,-0.830425,0.636490,-28.795982,15.294075,5.457878,0.053644,0.185519,-0.270456
2022-02-09 20:15:44.084565,0.098423,-0.892436,0.554947,-49.906517,22.236824,9.234428,0.056997,0.191107,-0.282750
2022-02-09 20:15:44.184733,-0.000942,-0.983501,0.423111,-104.929710,60.894966,66.538811,0.061467,0.211224,-0.298396
2022-02-09 20:15:44.284924,-0.126430,-0.984477,0.143814,-118.021751,-20.106316,-5.696297,0.074878,0.220165,-0.329688
2022-02-09 20:15:44.385105,-0.199673,-0.985698,-0.011459,-96.796776,-21.723747,-13.859749,0.087172,0.219047,-0.339746
2022-02-09 20:15:44.485281,-0.135464,-1.147319,-0.165024,-68.911339,-53.484917,-20.100594,0.093877,0.201166,-0.384450
2022-02-09 20:15:44.585465,-0.076137,-1.022319,-0.287094,-65.546776,-1.421928,-10.060310,0.086054,0.206754,-0.378862
2022-02-09 20:15:44.685643,-0.029018,-0.950542,-0.364242,-107.386375,3.918648,-25.876045,0.077114,0.206754,-0.412390
2022-02-09 20:15:44.785810,-0.078091,-0.899272,-0.485336,-78.669334,-18.603325,8.662224,0.071526,0.205636,-0.424683
2022-02-09 20:15:44.885995,-0.064175,-0.770854,-0.645737,-84.658409,-12.896538,-7.763863,0.083819,0.204518,-0.430271
2022-02-09 20:15:44.986157,-0.134243,-0.745708,-0.683578,-138.270164,-12.354851,0.285149,0.071526,0.214577,-0.442564
2022-02-09 20:15:45.086339,-0.113003,-0.444194,-0.946274,-144.694115,26.387215,9.226799,0.059232,0.211224,-0.481680
2022-02-09 20:15:45.186484,-0.043667,-0.288188,-1.009018,-110.323692,39.616585,-2.804756,0.037998,0.203401,-0.493973
2022-02-09 20:15:45.286619,0.036656,-0.052593,-0.989731,-61.854149,-4.160881,7.121086,0.024587,0.212342,-0.502914
2022-02-09 20:15:45.386789,-0.032436,0.054585,-1.043686,-46.534325,-12.774467,4.199028,0.016764,0.204518,-0.504032
2022-02-09 20:15:45.486929,-0.001675,0.120503,-0.907211,10.907387,-5.511284,-4.857063,0.013411,0.212342,-0.502914
2022-02-09 20:15:45.587061,0.000767,-0.028667,-1.067367,56.805824,0.142097,6.503105,0.021234,0.220165,-0.499561
2022-02-09 20:15:45.687209,0.022984,-0.173198,-0.996567,169.484352,-8.509636,16.528130,0.044703,0.225753,-0.502914
2022-02-09 20:15:45.787375,0.025181,-0.493510,-0.963119,133.618568,26.135445,-35.351753,0.060350,0.210106,-0.469387
2022-02-09 20:15:45.887519,-0.028042,-0.819438,-0.764877,99.332069,21.130562,-12.471199,0.070408,0.200048,-0.463799
2022-02-09 20:15:45.987651,-0.031948,-1.074321,-0.553451,146.207069,-20.831108,36.257744,0.080466,0.214577,-0.422448
2022-02-09 20:15:46.087818,-0.087612,-1.001811,-0.169662,172.124123,-19.145012,32.855034,0.079349,0.213459,-0.367686
2022-02-09 20:15:46.187989,-0.142300,-1.000591,0.093277,206.914162,-27.995110,-2.003670,0.060350,0.219047,-0.330806
2022-02-09 20:15:46.288091,-0.139858,-1.056010,0.519058,216.641640,-44.131279,-15.912056,0.044703,0.212342,-0.288337
2022-02-09 20:15:46.388213,-0.074184,-0.877544,0.851822,193.150734,-3.382683,33.343315,0.010058,0.193343,-0.269338
2022-02-09 20:15:46.488321,-0.019253,-0.482524,0.846939,143.178200,8.358955,1.208305,-0.024587,0.207871,-0.265986
2022-02-09 20:15:46.588423,0.018101,-0.290874,1.036881,151.349281,7.458687,-32.567024,-0.062585,0.205636,-0.272691
2022-02-09 20:15:46.688533,0.017124,0.131245,0.981705,126.240944,-8.273125,-55.356026,-0.093877,0.210106,-0.286102
2022-02-09 20:15:46.788634,-0.007046,0.151021,1.098648,96.165871,-21.899223,-2.255440,-0.107288,0.221282,-0.295043
2022-02-09 20:15:46.888742,-0.004360,0.343404,0.898941,33.459877,0.515938,-6.146431,-0.113994,0.216812,-0.306219
2022-02-09 20:15:46.988911,0.035679,0.456685,0.917496,87.071632,-12.789726,-37.930489,-0.120699,0.227988,-0.306219
2022-02-09 20:15:47.089069,0.034214,0.587300,0.895523,63.557838,-6.213188,31.138420,-0.129640,0.212342,-0.303984
2022-02-09 20:15:47.189199,0.045200,0.658589,0.754166,55.646156,-19.442558,-2.499580,-0.130758,0.208989,-0.316277
2022-02-09 20:15:47.289359,0.074497,0.654927,0.606705,82.440590,-13.842583,15.780449,-0.124052,0.222400,-0.327453
2022-02-09 20:15:47.389494,0.072056,0.796529,0.454117,92.931007,-5.015373,0.941277,-0.132993,0.211224,-0.354275
2022-02-09 20:15:47.489644,0.231236,0.936177,0.315689,56.439613,14.019966,-50.518990,-0.134110,0.223517,-0.379980
2022-02-09 20:15:47.589802,0.008091,1.054585,0.119400,135.945534,18.788338,-5.825996,-0.132993,0.229105,-0.407919
2022-02-09 20:15:47.689961,-0.016079,1.043843,-0.034897,154.179787,3.621101,-6.436348,-0.124052,0.233576,-0.441447
2022-02-09 20:15:47.790221,0.034214,0.893941,-0.277573,222.134804,-10.752678,17.909050,-0.105053,0.227988,-0.451505
2022-02-09 20:15:47.890412,-0.016079,0.802144,-0.535385,207.371925,-15.955925,-1.164436,-0.081584,0.238046,-0.481680
2022-02-09 20:15:47.990611,-0.043911,0.473286,-0.941635,150.098061,66.250801,-22.801399,-0.044703,0.225753,-0.505149
2022-02-09 20:15:48.090797,0.079868,0.437398,-0.852280,87.659096,2.858162,-11.136055,-0.029057,0.225753,-0.502914
2022-02-09 20:15:48.190995,0.079380,0.271382,-1.207992,110.043739,-58.108330,49.586296,-0.002235,0.225753,-0.500679
2022-02-09 20:15:48.291169,-0.015346,0.079243,-0.947250,96.089577,-33.251762,10.600090,0.022352,0.241399,-0.482798
2022-02-09 20:15:48.391334,-0.054897,-0.137798,-1.022201,19.231056,41.203499,-5.757332,0.024587,0.221282,-0.480562
2022-02-09 20:15:48.491517,-0.037807,-0.052348,-1.114731,-35.609032,5.970955,-18.559456,0.024587,0.221282,-0.491738
2022-02-09 20:15:48.591678,-0.016323,0.035542,-1.160629,-127.543236,13.310432,-13.508797,0.014529,0.229105,-0.492856
2022-02-09 20:15:48.691850,-0.023403,0.327046,-1.186996,-185.175682,-4.008293,-15.400887,-0.006706,0.230223,-0.496209
2022-02-09 20:15:48.792043,-0.081264,0.607075,-0.963608,-243.838097,0.309944,-33.932686,-0.061467,0.231341,-0.488386
2022-02-09 20:15:48.892275,-0.015102,0.881001,-0.478744,-133.539940,11.212349,1.627922,-0.077114,0.229105,-0.470504
2022-02-09 20:15:48.992436,-0.013882,0.910298,-0.242905,-170.618797,10.106087,9.402275,-0.098348,0.239164,-0.451505
2022-02-09 20:15:49.092633,-0.028042,0.881490,0.034683,-238.634850,0.912666,-13.737679,-0.125170,0.234693,-0.429153
2022-02-09 20:15:49.192794,-0.027065,0.805073,0.385513,-214.968468,2.293587,5.259514,-0.122935,0.234693,-0.388920
2022-02-09 20:15:49.292940,-0.012417,0.711079,0.710465,-180.315758,-1.994133,19.709587,-0.139698,0.222400,-0.340864
2022-02-09 20:15:49.393128,0.001743,0.418111,0.879654,-85.757042,-24.592400,18.366814,-0.110641,0.211224,-0.316277
2022-02-09 20:15:49.493306,0.070591,0.325093,0.975601,-87.588097,-10.630608,16.299248,-0.112876,0.211224,-0.298396
2022-02-09 20:15:49.593470,0.047886,0.158589,1.117935,-55.842186,29.965401,-16.133308,-0.094995,0.206754,-0.271574
2022-02-09 20:15:49.693674,0.089878,0.063618,0.927261,-34.174706,-25.149345,-0.882149,-0.086054,0.211224,-0.264868
2022-02-09 20:15:49.793874,0.067173,0.081685,1.042008,-8.745934,11.616707,-45.331001,-0.086054,0.206754,-0.273809
2022-02-09 20:15:49.894049,0.082798,0.131245,0.906021,-40.339256,-43.116570,21.517754,-0.082701,0.207871,-0.257045
2022-02-09 20:15:49.994239,0.165562,0.121236,1.093765,-0.712181,18.239021,8.372307,-0.073761,0.189990,-0.257045
2022-02-09 20:15:50.094422,0.146275,0.032613,1.071793,-23.958946,25.456429,-0.699043,-0.070408,0.188872,-0.258163
2022-02-09 20:15:50.194583,-0.118130,0.078267,0.964371,-37.783409,123.387337,-7.580757,-0.074878,0.208989,-0.271574
2022-02-09 20:15:50.294757,0.005406,-0.008891,0.875260,-46.549583,-29.383659,7.113457,-0.055879,0.210106,-0.265986
2022-02-09 20:15:50.394972,0.150181,-0.094829,0.966324,-14.590050,-13.209343,23.325920,-0.046939,0.192225,-0.261515
