date,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z
2022-02-09 20:13:21.311585,0.000986,-0.000652,0.996763,0.208443,0.130417,0.440788,-0.053644,0.203401,-0.274926
2022-02-09 20:13:21.411724,0.012217,0.004475,1.013853,0.246590,0.267746,-1.466560,-0.043586,0.206754,-0.271574
2022-02-09 20:13:21.511873,0.025644,-0.002361,1.018736,-1.080925,-1.258133,-87.777901,-0.052527,0.213459,-0.267103
2022-02-09 20:13:21.612044,0.091806,-0.024577,1.014341,-1.630241,-1.380203,-101.556587,-0.037998,0.219047,-0.270456
2022-02-09 20:13:21.712221,0.010752,-0.003581,1.013120,0.574654,-1.151321,-85.565376,-0.036880,0.215694,-0.278279
2022-02-09 20:13:21.812578,-0.104483,-0.012859,1.018003,0.315254,-1.372574,-91.607857,-0.008941,0.223517,-0.279397
2022-02-09 20:13:21.912857,-0.026114,0.013509,1.010191,-1.058037,-1.670120,-91.020393,-0.001118,0.220165,-0.280514
2022-02-09 20:13:22.013037,0.021006,-0.001628,1.024351,-4.010612,-1.792191,-81.933784,0.014529,0.217929,-0.280514
2022-02-09 20:13:22.113202,-0.042471,-0.024577,1.049741,0.353401,-3.722427,-89.624214,0.033528,0.210106,-0.277162
2022-02-09 20:13:22.213369,0.005381,0.005452,1.027036,-1.553947,-8.551834,-105.150032,0.033528,0.201166,-0.268221
2022-02-09 20:13:22.313533,-0.003653,-0.096599,1.020689,-3.987724,-13.213394,-134.851265,0.053644,0.178814,-0.272691
2022-02-09 20:13:22.413733,0.035410,-0.081462,1.000425,-6.192619,0.939133,-163.911629,0.060350,0.163168,-0.270456
2022-02-09 20:13:22.513917,-0.044424,-0.000652,1.087095,-5.864555,21.744492,-115.304756,0.051409,0.151992,-0.268221
2022-02-09 20:13:22.614085,-0.016592,-0.013103,1.024351,0.460213,-0.319717,-91.630745,0.062585,0.134110,-0.270456
2022-02-09 20:13:22.714254,-0.127432,-0.094402,1.018491,0.521248,0.046494,-48.806953,0.069290,0.111759,-0.270456
2022-02-09 20:13:22.814422,-0.020010,-0.022380,1.010679,-0.585014,1.045944,30.622673,0.055879,0.118464,-0.277162
2022-02-09 20:13:22.914601,-0.020987,-0.000407,1.008726,-0.173027,0.092270,-0.108528,0.060350,0.120699,-0.279397
2022-02-09 20:13:23.014783,-0.001211,-0.046062,1.004820,-0.195915,0.298264,9.786797,0.063702,0.121817,-0.267103
2022-02-09 20:13:23.115099,0.007578,-0.054607,1.018247,0.353401,0.504257,32.423210,0.059232,0.124052,-0.278279
2022-02-09 20:13:23.215336,-0.344473,0.571126,1.093687,-1.058037,0.725510,-13.772774,0.062585,0.125170,-0.268221
2022-02-09 20:13:23.315519,-0.054190,-0.031902,1.020933,1.101082,0.084641,-0.299263,0.054762,0.126287,-0.271574
2022-02-09 20:13:23.415686,0.125010,-0.030925,1.009458,-0.142509,-2.333878,-121.553230,0.053644,0.116229,-0.270456
2022-02-09 20:13:23.515857,-0.027090,-0.011882,0.992857,-1.935417,-3.958939,-187.829781,0.049174,0.096112,-0.272691
2022-02-09 20:13:23.616080,-0.016348,-0.083171,1.010435,-1.645500,-2.669571,-144.960213,0.037998,0.078231,-0.277162
2022-02-09 20:13:23.716255,-0.007559,0.041096,1.040708,-0.859673,-2.806900,-161.012459,0.013411,0.071526,-0.274926
2022-02-09 20:13:23.816421,0.032724,-0.012615,0.997251,-2.095634,-2.700089,-160.630989,-0.006706,0.069290,-0.277162
2022-02-09 20:13:23.916584,-0.032461,-0.046062,1.012144,-1.096184,-1.921890,-144.143867,-0.040233,0.071526,-0.283867
2022-02-09 20:13:24.016752,-0.025625,-0.068523,1.014585,-0.165398,-2.608536,-142.221260,-0.053644,0.062585,-0.281632
2022-02-09 20:13:24.116920,0.070810,-0.017986,1.026060,0.994270,-3.104446,-125.772285,-0.065938,0.081584,-0.273809
2022-02-09 20:13:24.217106,0.079111,-0.027263,1.038999,9.501045,-2.990005,-105.500984,-0.078231,0.084937,-0.279397
2022-02-09 20:13:24.317277,-0.019033,0.009602,1.005552,5.137032,-3.676651,-109.353828,-0.086054,0.097230,-0.284985
2022-02-09 20:13:24.417442,-0.071280,0.021809,1.001157,-6.680901,-3.531693,-104.547310,-0.105053,0.116229,-0.283867
2022-02-09 20:13:24.517793,-0.002676,0.021077,1.018736,1.284187,-3.180740,-78.210640,-0.106171,0.130758,-0.284985
2022-02-09 20:13:24.617963,-0.046377,0.033284,1.031187,-1.698906,0.107529,3.263664,-0.097230,0.139698,-0.282750
2022-02-09 20:13:24.718062,0.036142,-0.030437,1.021909,0.475471,0.488998,24.244499,-0.106171,0.128523,-0.280514
2022-02-09 20:13:24.818189,-0.013662,-0.004314,1.006529,-0.028069,0.878098,27.868462,-0.091642,0.125170,-0.277162
2022-02-09 20:13:24.918293,0.026377,-0.012126,1.023130,-0.546867,0.305893,29.081535,-0.102818,0.125170,-0.272691
2022-02-09 20:13:25.018401,-0.019278,-0.009197,1.022886,0.498360,0.504257,33.209038,-0.092760,0.112876,-0.273809
2022-02-09 20:13:25.118509,-0.014395,-0.005290,1.005796,-0.501091,0.160934,1.005363,-0.096112,0.116229,-0.281632
2022-02-09 20:13:25.218613,-0.015127,-0.025310,1.021909,0.292366,0.443222,40.952873,-0.094995,0.103936,-0.278279
2022-02-09 20:13:25.318718,-0.086172,-0.023357,1.000669,-0.287468,1.312973,90.376091,-0.093877,0.116229,-0.279397
2022-02-09 20:13:25.418891,0.015635,-0.005290,1.011656,-0.073845,0.962021,64.565849,-0.092760,0.101700,-0.273809
2022-02-09 20:13:25.519049,-0.016836,-0.029460,1.008726,0.673836,1.183273,93.397331,-0.070408,0.088289,-0.278279
2022-02-09 20:13:25.619193,0.056894,-0.114177,1.019956,1.223152,1.778366,117.086601,-0.072643,0.072643,-0.280514
2022-02-09 20:13:25.719352,0.025644,-0.065349,1.007749,-0.661308,1.732590,119.375420,-0.052527,0.068173,-0.280514
2022-02-09 20:13:25.819486,-0.036612,0.019124,0.999448,0.971382,1.099350,75.796318,-0.040233,0.064820,-0.283867
2022-02-09 20:13:25.919621,-0.017569,0.031331,1.018980,0.643318,-0.174759,116.941643,-0.024587,0.067055,-0.283867
2022-02-09 20:13:26.019786,-0.001944,0.034016,1.014829,0.780647,2.289536,150.442314,0.002235,0.058115,-0.274926
2022-02-09 20:13:26.119924,-0.028799,-0.035564,1.014341,1.963203,2.060654,152.746391,0.018999,0.063702,-0.271574
2022-02-09 20:13:26.220060,-0.046133,-0.083171,1.013365,1.139229,1.496078,142.568779,0.034645,0.079349,-0.278279
2022-02-09 20:13:26.320211,-0.072500,-0.030437,0.986997,0.826424,2.785446,181.799126,0.052527,0.088289,-0.273809
2022-02-09 20:13:26.420347,0.006845,-0.129558,1.002378,0.574654,2.320053,157.034111,0.063702,0.126287,-0.273809
2022-02-09 20:13:26.520481,0.061045,-0.002849,1.029722,0.711983,2.030136,108.358574,0.061467,0.141934,-0.280514
2022-02-09 20:13:26.620650,0.055674,-0.097087,0.998228,0.345772,2.197983,138.632011,0.065938,0.157580,-0.273809
2022-02-09 20:13:26.720781,-0.015615,-0.013347,1.014097,-0.592644,-0.388382,0.028801,0.059232,0.173226,-0.269338
2022-02-09 20:13:26.820921,-0.016592,0.022053,1.014829,-0.012810,0.046494,-0.108528,0.048056,0.168756,-0.280514
2022-02-09 20:13:26.921055,-0.004629,-0.003825,1.024107,0.383919,1.259567,-2.015877,0.068173,0.177696,-0.271574
2022-02-09 20:13:27.021218,-0.068838,0.005940,1.009214,-0.073845,-0.586746,7.528496,0.060350,0.178814,-0.272691
2022-02-09 20:13:27.121342,-0.089834,-0.079265,1.007261,0.414436,0.458481,51.283073,0.051409,0.181049,-0.274926
2022-02-09 20:13:27.221513,0.001474,0.001546,1.005064,-0.134880,1.610519,108.961296,0.055879,0.194460,-0.279397
2022-02-09 20:13:27.321680,-0.054190,-0.034587,0.997984,0.979012,1.000168,80.198479,0.032410,0.204518,-0.269338
2022-02-09 20:13:27.421831,0.018320,0.024739,1.006529,0.162666,0.702621,66.465569,0.033528,0.205636,-0.272691
2022-02-09 20:13:27.521991,0.041025,-0.006267,1.025327,0.467842,0.916245,65.496635,0.024587,0.205636,-0.272691
2022-02-09 20:13:27.622145,-0.041494,0.041096,1.006773,1.215523,1.389267,94.427299,0.020117,0.212342,-0.272691
2022-02-09 20:13:27.722284,-0.013418,-0.027263,1.009214,0.223701,2.045395,119.939995,0.001118,0.222400,-0.271574
2022-02-09 20:13:27.822502,-0.020010,-0.030925,1.025327,1.085823,1.625778,119.939995,-0.020117,0.216812,-0.277162
2022-02-09 20:13:27.922642,-0.027090,-0.020671,0.999693,0.170296,1.236679,99.249077,-0.037998,0.219047,-0.277162
2022-02-09 20:13:28.022792,-0.054434,0.021077,1.039976,0.803535,0.763657,81.731987,-0.049174,0.219047,-0.288337
2022-02-09 20:13:28.122942,-0.011465,0.032552,0.997984,-0.234062,1.160385,70.867729,-0.051409,0.207871,-0.274926
2022-02-09 20:13:28.223090,0.026865,0.006917,0.982359,0.200813,0.290634,32.606316,-0.050291,0.206754,-0.264868
2022-02-09 20:13:28.323261,0.004404,-0.007488,1.013609,0.223701,0.061752,0.356865,-0.054762,0.204518,-0.273809
2022-02-09 20:13:28.423478,0.001963,-0.002361,1.007261,0.223701,-0.243423,-0.184822,-0.054762,0.202283,-0.276044
2022-02-09 20:13:28.523658,-0.000479,-0.000652,1.012876,-0.058586,0.099899,0.120354,-0.053644,0.205636,-0.279397
2022-02-09 20:13:28.623849,-0.003897,-0.004802,1.008726,-0.012810,0.229599,-0.078011,-0.060350,0.205636,-0.274926
2022-02-09 20:13:28.724017,0.001963,-0.000163,1.011167,-0.195915,-0.045059,0.196648,-0.063702,0.206754,-0.271574
2022-02-09 20:13:28.824195,-0.001699,0.003010,1.014585,0.025337,0.160934,-0.055122,-0.061467,0.204518,-0.273809
2022-02-09 20:13:28.924363,0.001230,0.001790,1.016294,-0.142509,-0.029800,0.105095,-0.052527,0.204518,-0.271574
2022-02-09 20:13:29.024682,-0.000235,0.000325,1.013120,-0.089104,-0.128983,0.028801,-0.059232,0.197813,-0.278279
2022-02-09 20:13:29.124939,0.003916,0.003255,1.016294,-0.150139,0.031235,0.013542,-0.064820,0.201166,-0.270456
2022-02-09 20:13:29.225120,0.003916,-0.002605,1.011411,0.162666,-0.235794,0.059319,-0.069290,0.207871,-0.272691
2022-02-09 20:13:29.325292,-0.002676,0.000081,1.004087,0.048225,-0.197647,-0.116158,-0.048056,0.204518,-0.276044
2022-02-09 20:13:29.425479,0.002451,-0.004558,1.018247,-0.020439,0.069382,0.272942,-0.054762,0.204518,-0.276044
2022-02-09 20:13:29.525648,-0.000235,-0.001628,1.014341,0.094002,-0.075577,-0.062752,-0.053644,0.201166,-0.283867
2022-02-09 20:13:29.625866,0.000010,0.000081,1.004820,0.101631,-0.014542,0.196648,-0.055879,0.207871,-0.279397
2022-02-09 20:13:29.726036,-0.001699,-0.007732,1.014097,-0.104362,0.122787,0.044060,-0.054762,0.208989,-0.278279
